t;z;y;vz;vy;az;ay
2.336e-12;6.2079197778866025e-6;9.66231772373845e-10;6.937214584739955e6;940.9774686950005;1.4231331514658963e11;2.215035819507632e7
2.3370000000000002e-12;6.214856992471343e-6;9.6717274984254e-10;6.937214584882269e6;940.9774687171509;1.419957834646369e11;2.2097765487750605e7
2.3380000000000003e-12;6.221794207056225e-6;9.681137273112572e-10;6.937214585024265e6;940.9774687392487;1.4167931332074762e11;2.2045359190165985e7
2.339e-12;6.228731421641249e-6;9.690547047799965e-10;6.937214585165944e6;940.9774687612941;1.413638999884284e11;2.199313842524602e7
2.34e-12;6.235668636226416e-6;9.699956822487579e-10;6.937214585307308e6;940.9774687832872;1.4104953876746204e11;2.194110232105174e7
2.3410000000000002e-12;6.242605850811723e-6;9.709366597175412e-10;6.937214585448357e6;940.9774688052283;1.4073622498373322e11;2.18892500107458e7
2.3420000000000003e-12;6.249543065397171e-6;9.718776371863464e-10;6.937214585589093e6;940.9774688271176;1.40423953989054e11;2.1837580632556655e7
2.343e-12;6.25648027998276e-6;9.728186146551735e-10;6.937214585729517e6;940.9774688489551;1.401127211609922e11;2.178609332974332e7
2.344e-12;6.26341749456849e-6;9.737595921240224e-10;6.93721458586963e6;940.9774688707413;1.398025219026997e11;2.1734787250560146e7
2.3450000000000002e-12;6.270354709154359e-6;9.747005695928931e-10;6.937214586009433e6;940.977468892476;1.394933516427429e11;2.1683661548222017e7
2.3460000000000003e-12;6.277291923740368e-6;9.756415470617856e-10;6.937214586148926e6;940.9774689141598;1.391852058349347e11;2.163271538086991e7
2.347e-12;6.284229138326517e-6;9.765825245306998e-10;6.937214586288111e6;940.9774689357924;1.388780799581665e11;2.1581947911536474e7
2.348e-12;6.291166352912805e-6;9.775235019996355e-10;6.937214586426989e6;940.9774689573744;1.3857196951624326e11;2.1531358308112167e7
2.349e-12;6.298103567499232e-6;9.78464479468593e-10;6.937214586565562e6;940.9774689789058;1.3826687003771854e11;2.1480945743311543e7
2.3500000000000003e-12;6.305040782085797e-6;9.794054569375719e-10;6.937214586703829e6;940.9774690003867;1.379627770757311e11;2.143070939463974e7
