[z = 2.0601345323874115e-5, y = 4.2009004386202286e-10], [vz = 6.94518002944429e6, vy = 99.52330154953401], [az = 1.2931218491604809e10, ay = 263711.9385773203]
[z = 2.060829050390356e-5, y = 4.2018956716357237e-10], [vz = 6.945180029457212e6, vy = 99.52330154979752], [az = 1.2922501148095047e10, ay = 263507.7461576878]
[z = 2.0615235683933017e-5, y = 4.2028909046512214e-10], [vz = 6.945180029470126e6, vy = 99.52330155006082], [az = 1.2913792616570562e10, ay = 263303.7868409852]
[z = 2.062218086396249e-5, y = 4.203886137666722e-10], [vz = 6.9451800294830315e6, vy = 99.52330155032392], [az = 1.2905092885158487e10, ay = 263100.06027718633]
[z = 2.062912604399197e-5, y = 4.2048813706822257e-10], [vz = 6.9451800294959275e6, vy = 99.52330155058682], [az = 1.2896401942005932e10, ay = 262896.56611691497]
[z = 2.0636071224021466e-5, y = 4.2058766036977316e-10], [vz = 6.945180029508815e6, vy = 99.52330155084951], [az = 1.2887719775279964e10, ay = 262693.3040114433]
[z = 2.0643016404050975e-5, y = 4.20687183671324e-10], [vz = 6.945180029521694e6, vy = 99.523301551112], [az = 1.2879046373167562e10, ay = 262490.2736126902]
[z = 2.0649961584080497e-5, y = 4.2078670697287514e-10], [vz = 6.945180029534564e6, vy = 99.52330155137429], [az = 1.2870381723875568e10, ay = 262287.4745732205]
[z = 2.0656906764110033e-5, y = 4.208862302744265e-10], [vz = 6.945180029547426e6, vy = 99.52330155163638], [az = 1.2861725815630657e10, ay = 262084.90654624277]
[z = 2.066385194413958e-5, y = 4.2098575357597815e-10], [vz = 6.945180029560279e6, vy = 99.52330155189826], [az = 1.2853078636679285e10, ay = 261882.5691856085]
[z = 2.067079712416914e-5, y = 4.2108527687753004e-10], [vz = 6.945180029573124e6, vy = 99.52330155215994], [az = 1.2844440175287666e10, ay = 261680.4621458104]
[z = 2.0677742304198712e-5, y = 4.211848001790822e-10], [vz = 6.945180029585959e6, vy = 99.52330155242142], [az = 1.283581041974172e10, ay = 261478.58508198097]
[z = 2.06846874842283e-5, y = 4.212843234806346e-10], [vz = 6.9451800295987865e6, vy = 99.5233015526827], [az = 1.2827189358347034e10, ay = 261276.93764989125]
[z = 2.06916326642579e-5, y = 4.2138384678218727e-10], [vz = 6.945180029611605e6, vy = 99.52330155294378], [az = 1.2818576979428818e10, ay = 261075.5195059491]
[z = 2.069857784428751e-5, y = 4.214833700837402e-10], [vz = 6.945180029624416e6, vy = 99.52330155320465], [az = 1.280997327133189e10, ay = 260874.3303071984]
[z = 2.0705523024317133e-5, y = 4.215828933852934e-10], [vz = 6.945180029637217e6, vy = 99.52330155346532], [az = 1.2801378222420595e10, ay = 260673.36971131695]
[z = 2.071246820434677e-5, y = 4.216824166868468e-10], [vz = 6.945180029650009e6, vy = 99.52330155372579], [az = 1.2792791821078823e10, ay = 260472.6373766158]
[z = 2.0719413384376422e-5, y = 4.217819399884005e-10], [vz = 6.9451800296627935e6, vy = 99.52330155398606], [az = 1.2784214055709898e10, ay = 260272.13296203694]
[z = 2.0726358564406083e-5, y = 4.2188146328995453e-10], [vz = 6.945180029675569e6, vy = 99.52330155424613], [az = 1.2775644914736599e10, ay = 260071.8561271527]
[z = 2.0733303744435758e-5, y = 4.219809865915088e-10], [vz = 6.945180029688337e6, vy = 99.523301554506], [az = 1.2767084386601093e10, ay = 259871.80653216416]
[z = 2.0740248924465446e-5, y = 4.2208050989306333e-10], [vz = 6.945180029701095e6, vy = 99.52330155476568], [az = 1.2758532459764908e10, ay = 259671.9838378996]
[z = 2.074719410449515e-5, y = 4.221800331946181e-10], [vz = 6.945180029713845e6, vy = 99.52330155502516], [az = 1.274998912270888e10, ay = 259472.38770581325]
[z = 2.0754139284524864e-5, y = 4.2227955649617317e-10], [vz = 6.945180029726586e6, vy = 99.52330155528443], [az = 1.2741454363933119e10, ay = 259273.0177979838]
[z = 2.076108446455459e-5, y = 4.2237907979772847e-10], [vz = 6.945180029739319e6, vy = 99.52330155554351], [az = 1.2732928171956976e10, ay = 259073.8737771132]
[z = 2.076802964458433e-5, y = 4.2247860309928403e-10], [vz = 6.945180029752044e6, vy = 99.52330155580239], [az = 1.2724410535319017e10, ay = 258874.95530652543]
[z = 2.077497482461408e-5, y = 4.2257812640083985e-10], [vz = 6.94518002976476e6, vy = 99.52330155606107], [az = 1.271590144257696e10, ay = 258676.2620501647]
[z = 2.0781920004643848e-5, y = 4.2267764970239593e-10], [vz = 6.945180029777467e6, vy = 99.52330155631955], [az = 1.2707400882307625e10, ay = 258477.7936725941]
[z = 2.0788865184673624e-5, y = 4.2277717300395227e-10], [vz = 6.945180029790166e6, vy = 99.52330155657783], [az = 1.269890884310695e10, ay = 258279.54983899495]
[z = 2.0795810364703414e-5, y = 4.2287669630550887e-10], [vz = 6.945180029802856e6, vy = 99.52330155683592], [az = 1.2690425313589893e10, ay = 258081.5302151646]
[z = 2.0802755544733218e-5, y = 4.229762196070657e-10], [vz = 6.945180029815538e6, vy = 99.5233015570938], [az = 1.2681950282390448e10, ay = 257883.73446751578]
[z = 2.0809700724763035e-5, y = 4.2307574290862284e-10], [vz = 6.945180029828211e6, vy = 99.52330155735149], [az = 1.2673483738161541e10, ay = 257686.16226307422]
[z = 2.0816645904792862e-5, y = 4.231752662101802e-10], [vz = 6.945180029840876e6, vy = 99.52330155760897], [az = 1.2665025669575062e10, ay = 257488.81326947882]
[z = 2.0823591084822703e-5, y = 4.2327478951173784e-10], [vz = 6.945180029853533e6, vy = 99.52330155786626], [az = 1.265657606532179e10, ay = 257291.6871549792]
[z = 2.0830536264852557e-5, y = 4.2337431281329573e-10], [vz = 6.945180029866181e6, vy = 99.52330155812335], [az = 1.2648134914111341e10, ay = 257094.7835884342]
[z = 2.0837481444882422e-5, y = 4.234738361148539e-10], [vz = 6.945180029878821e6, vy = 99.52330155838025], [az = 1.2639702204672176e10, ay = 256898.1022393117]
[z = 2.08444266249123e-5, y = 4.235733594164123e-10], [vz = 6.945180029891453e6, vy = 99.52330155863696], [az = 1.2631277925751518e10, ay = 256701.64277768612]
[z = 2.0851371804942192e-5, y = 4.236728827179709e-10], [vz = 6.945180029904076e6, vy = 99.52330155889346], [az = 1.262286206611535e10, ay = 256505.4048742379]
[z = 2.0858316984972097e-5, y = 4.2377240601952977e-10], [vz = 6.945180029916691e6, vy = 99.52330155914977], [az = 1.2614454614548328e10, ay = 256309.3882002512]
[z = 2.0865262165002012e-5, y = 4.238719293210889e-10], [vz = 6.945180029929297e6, vy = 99.52330155940588], [az = 1.2606055559853817e10, ay = 256113.592427614]
[z = 2.087220734503194e-5, y = 4.239714526226483e-10], [vz = 6.945180029941895e6, vy = 99.5233015596618], [az = 1.2597664890853798e10, ay = 255918.01722881585]
[z = 2.0879152525061884e-5, y = 4.2407097592420793e-10], [vz = 6.945180029954485e6, vy = 99.52330155991753], [az = 1.2589282596388842e10, ay = 255722.6622769464]
[z = 2.088609770509184e-5, y = 4.2417049922576784e-10], [vz = 6.945180029967066e6, vy = 99.52330156017305], [az = 1.2580908665318071e10, ay = 255527.52724569436]
[z = 2.0893042885121806e-5, y = 4.24270022527328e-10], [vz = 6.945180029979639e6, vy = 99.52330156042838], [az = 1.2572543086519135e10, ay = 255332.6118093465]
[z = 2.0899988065151786e-5, y = 4.243695458288884e-10], [vz = 6.945180029992203e6, vy = 99.52330156068352], [az = 1.2564185848888184e10, ay = 255137.9156427864]
[z = 2.090693324518178e-5, y = 4.244690691304491e-10], [vz = 6.945180030004759e6, vy = 99.52330156093846], [az = 1.2555836941339783e10, ay = 254943.4384214921]
[z = 2.0913878425211783e-5, y = 4.2456859243201004e-10], [vz = 6.945180030017307e6, vy = 99.52330156119321], [az = 1.2547496352806932e10, ay = 254749.1798215361]
[z = 2.09208236052418e-5, y = 4.2466811573357124e-10], [vz = 6.945180030029846e6, vy = 99.52330156144777], [az = 1.2539164072240986e10, ay = 254555.13951958323]
[z = 2.092776878527183e-5, y = 4.247676390351327e-10], [vz = 6.945180030042377e6, vy = 99.52330156170213], [az = 1.253084008861164e10, ay = 254361.31719288966]
[z = 2.093471396530187e-5, y = 4.248671623366944e-10], [vz = 6.9451800300549e6, vy = 99.52330156195629], [az = 1.25225243909069e10, ay = 254167.71251930177]
[z = 2.0941659145331925e-5, y = 4.249666856382564e-10], [vz = 6.945180030067414e6, vy = 99.52330156221026], [az = 1.251421696813303e10, ay = 253974.32517725465]
[z = 2.0948604325361993e-5, y = 4.250662089398186e-10], [vz = 6.94518003007992e6, vy = 99.52330156246404], [az = 1.2505917809314512e10, ay = 253781.15484577074]
[z = 2.0955549505392074e-5, y = 4.2516573224138106e-10], [vz = 6.945180030092417e6, vy = 99.52330156271763], [az = 1.2497626903494028e10, ay = 253588.20120445872]
[z = 2.0962494685422166e-5, y = 4.2526525554294375e-10], [vz = 6.945180030104906e6, vy = 99.52330156297103], [az = 1.2489344239732405e10, ay = 253395.46393351196]
[z = 2.096943986545227e-5, y = 4.253647788445067e-10], [vz = 6.945180030117387e6, vy = 99.52330156322424], [az = 1.2481069807108618e10, ay = 253202.9427137084]
[z = 2.097638504548239e-5, y = 4.254643021460699e-10], [vz = 6.94518003012986e6, vy = 99.52330156347725], [az = 1.2472803594719673e10, ay = 253010.637226407]
[z = 2.098333022551252e-5, y = 4.255638254476334e-10], [vz = 6.945180030142325e6, vy = 99.52330156373007], [az = 1.246454559168067e10, ay = 252818.54715354898]
[z = 2.099027540554266e-5, y = 4.2566334874919713e-10], [vz = 6.945180030154781e6, vy = 99.5233015639827], [az = 1.2456295787124702e10, ay = 252626.67217765487]
[z = 2.0997220585572817e-5, y = 4.257628720507611e-10], [vz = 6.9451800301672295e6, vy = 99.52330156423514], [az = 1.2448054170202833e10, ay = 252435.01198182398]
[z = 2.1004165765602983e-5, y = 4.2586239535232536e-10], [vz = 6.945180030179669e6, vy = 99.52330156448738], [az = 1.2439820730084068e10, ay = 252243.56624973277]
[z = 2.1011110945633163e-5, y = 4.2596191865388987e-10], [vz = 6.9451800301921e6, vy = 99.52330156473944], [az = 1.243159545595532e10, ay = 252052.33466563403]
[z = 2.1018056125663356e-5, y = 4.2606144195545464e-10], [vz = 6.945180030204524e6, vy = 99.5233015649913], [az = 1.2423378337021364e10, ay = 251861.3169143552]
[z = 2.102500130569356e-5, y = 4.261609652570196e-10], [vz = 6.94518003021694e6, vy = 99.52330156524297], [az = 1.2415169362504818e10, ay = 251670.51268129767]
[z = 2.1031946485723776e-5, y = 4.2626048855858484e-10], [vz = 6.945180030229347e6, vy = 99.52330156549445], [az = 1.2406968521646091e10, ay = 251479.92165243483]
[z = 2.1038891665754007e-5, y = 4.2636001186015033e-10], [vz = 6.9451800302417455e6, vy = 99.52330156574574], [az = 1.2398775803703346e10, ay = 251289.5435143112]
[z = 2.1045836845784247e-5, y = 4.264595351617161e-10], [vz = 6.945180030254136e6, vy = 99.52330156599685], [az = 1.2390591197952496e10, ay = 251099.37795404156]
[z = 2.10527820258145e-5, y = 4.265590584632821e-10], [vz = 6.945180030266519e6, vy = 99.52330156624775], [az = 1.2382414693687124e10, ay = 250909.4246593091]
[z = 2.105972720584477e-5, y = 4.2665858176484834e-10], [vz = 6.945180030278893e6, vy = 99.52330156649847], [az = 1.2374246280218468e10, ay = 250719.68331836417]
[z = 2.1066672385875047e-5, y = 4.2675810506641487e-10], [vz = 6.945180030291259e6, vy = 99.523301566749], [az = 1.2366085946875414e10, ay = 250530.1536200239]
[z = 2.107361756590534e-5, y = 4.268576283679816e-10], [vz = 6.945180030303617e6, vy = 99.52330156699934], [az = 1.2357933683004414e10, ay = 250340.83525367]
[z = 2.1080562745935644e-5, y = 4.269571516695486e-10], [vz = 6.945180030315966e6, vy = 99.52330156724949], [az = 1.2349789477969475e10, ay = 250151.7279092481]
[z = 2.108750792596596e-5, y = 4.2705667497111583e-10], [vz = 6.945180030328308e6, vy = 99.52330156749946], [az = 1.2341653321152124e10, ay = 249962.83127726626]
[z = 2.1094453105996288e-5, y = 4.2715619827268334e-10], [vz = 6.945180030340642e6, vy = 99.52330156774923], [az = 1.233352520195137e10, ay = 249774.14504879387]
[z = 2.110139828602663e-5, y = 4.272557215742511e-10], [vz = 6.945180030352967e6, vy = 99.52330156799881], [az = 1.232540510978368e10, ay = 249585.66891546073]
[z = 2.1108343466056982e-5, y = 4.273552448758191e-10], [vz = 6.9451800303652845e6, vy = 99.52330156824821], [az = 1.2317293034082912e10, ay = 249397.40256945498]
[z = 2.111528864608735e-5, y = 4.2745476817738735e-10], [vz = 6.945180030377594e6, vy = 99.52330156849743], [az = 1.2309188964300335e10, ay = 249209.34570352323]
[z = 2.1122233826117725e-5, y = 4.2755429147895584e-10], [vz = 6.945180030389895e6, vy = 99.52330156874645], [az = 1.2301092889904533e10, ay = 249021.4980109677]
[z = 2.1129179006148114e-5, y = 4.276538147805246e-10], [vz = 6.945180030402188e6, vy = 99.52330156899528], [az = 1.2293004800381426e10, ay = 248833.85918564678]
[z = 2.1136124186178518e-5, y = 4.277533380820936e-10], [vz = 6.945180030414473e6, vy = 99.52330156924393], [az = 1.22849246852342e10, ay = 248646.4289219725]
[z = 2.114306936620893e-5, y = 4.2785286138366285e-10], [vz = 6.94518003042675e6, vy = 99.52330156949239], [az = 1.2276852533983273e10, ay = 248459.20691490962]
[z = 2.1150014546239358e-5, y = 4.279523846852323e-10], [vz = 6.945180030439019e6, vy = 99.52330156974067], [az = 1.2268788336166292e10, ay = 248272.19285997516]
[z = 2.11569597262698e-5, y = 4.2805190798680205e-10], [vz = 6.94518003045128e6, vy = 99.52330156998875], [az = 1.226073208133807e10, ay = 248085.38645323628]
[z = 2.116390490630025e-5, y = 4.2815143128837204e-10], [vz = 6.945180030463533e6, vy = 99.52330157023664], [az = 1.225268375907057e10, ay = 247898.78739130977]
[z = 2.1170850086330713e-5, y = 4.282509545899423e-10], [vz = 6.945180030475778e6, vy = 99.52330157048435], [az = 1.2244643358952847e10, ay = 247712.39537136033]
[z = 2.1177795266361188e-5, y = 4.283504778915128e-10], [vz = 6.945180030488014e6, vy = 99.52330157073187], [az = 1.223661087059103e10, ay = 247526.21009109973]
[z = 2.1184740446391676e-5, y = 4.284500011930835e-10], [vz = 6.9451800305002425e6, vy = 99.52330157097921], [az = 1.2228586283608307e10, ay = 247340.2312487858]
[z = 2.1191685626422177e-5, y = 4.2854952449465446e-10], [vz = 6.945180030512463e6, vy = 99.52330157122637], [az = 1.2220569587644861e10, ay = 247154.45854322062]
[z = 2.119863080645269e-5, y = 4.286490477962257e-10], [vz = 6.945180030524676e6, vy = 99.52330157147334], [az = 1.221256077235785e10, ay = 246968.89167375013]
[z = 2.1205575986483214e-5, y = 4.287485710977972e-10], [vz = 6.945180030536881e6, vy = 99.52330157172013], [az = 1.2204559827421366e10, ay = 246783.5303402623]
[z = 2.121252116651375e-5, y = 4.288480943993689e-10], [vz = 6.945180030549077e6, vy = 99.52330157196673], [az = 1.2196566742526413e10, ay = 246598.37424318635]
[z = 2.12194663465443e-5, y = 4.2894761770094087e-10], [vz = 6.945180030561266e6, vy = 99.52330157221314], [az = 1.2188581507380877e10, ay = 246413.42308349174]
[z = 2.122641152657486e-5, y = 4.290471410025131e-10], [vz = 6.945180030573446e6, vy = 99.52330157245937], [az = 1.2180604111709461e10, ay = 246228.67656268613]
[z = 2.1233356706605434e-5, y = 4.2914666430408555e-10], [vz = 6.945180030585619e6, vy = 99.52330157270542], [az = 1.2172634545253708e10, ay = 246044.13438281554]
[z = 2.124030188663602e-5, y = 4.292461876056583e-10], [vz = 6.945180030597784e6, vy = 99.52330157295128], [az = 1.2164672797771906e10, ay = 245859.7962464621]
[z = 2.1247247066666617e-5, y = 4.293457109072312e-10], [vz = 6.94518003060994e6, vy = 99.52330157319696], [az = 1.2156718859039106e10, ay = 245675.6618567436]
[z = 2.1254192246697226e-5, y = 4.294452342088044e-10], [vz = 6.945180030622089e6, vy = 99.52330157344245], [az = 1.2148772718847048e10, ay = 245491.73091731174]
[z = 2.126113742672785e-5, y = 4.2954475751037785e-10], [vz = 6.94518003063423e6, vy = 99.52330157368776], [az = 1.2140834367004156e10, ay = 245308.00313235138]
[z = 2.1268082606758484e-5, y = 4.2964428081195156e-10], [vz = 6.945180030646363e6, vy = 99.52330157393288], [az = 1.2132903793335514e10, ay = 245124.4782065797]
[z = 2.127502778678913e-5, y = 4.297438041135255e-10], [vz = 6.945180030658488e6, vy = 99.52330157417782], [az = 1.2124980987682789e10, ay = 244941.1558452442]
[z = 2.1281972966819788e-5, y = 4.2984332741509965e-10], [vz = 6.945180030670606e6, vy = 99.52330157442258], [az = 1.2117065939904236e10, ay = 244758.03575412222]
[z = 2.128891814685046e-5, y = 4.299428507166741e-10], [vz = 6.945180030682715e6, vy = 99.52330157466714], [az = 1.2109158639874674e10, ay = 244575.11763951989]
[z = 2.129586332688114e-5, y = 4.300423740182488e-10], [vz = 6.945180030694816e6, vy = 99.52330157491154], [az = 1.2101259077485407e10, ay = 244392.4012082704]
[z = 2.1302808506911835e-5, y = 4.301418973198237e-10], [vz = 6.9451800307069095e6, vy = 99.52330157515576], [az = 1.209336724264424e10, ay = 244209.8861677334]
[z = 2.1309753686942543e-5, y = 4.3024142062139883e-10], [vz = 6.945180030718995e6, vy = 99.52330157539978], [az = 1.2085483125275412e10, ay = 244027.57222579358]
[z = 2.131669886697326e-5, y = 4.3034094392297425e-10], [vz = 6.945180030731073e6, vy = 99.52330157564363], [az = 1.207760671531958e10, ay = 243845.4590908596]
[z = 2.1323644047003993e-5, y = 4.3044046722454987e-10], [vz = 6.945180030743143e6, vy = 99.52330157588729], [az = 1.2069738002733814e10, ay = 243663.54647186372]
[z = 2.1330589227034735e-5, y = 4.3053999052612575e-10], [vz = 6.945180030755204e6, vy = 99.52330157613078], [az = 1.2061876977491495e10, ay = 243481.83407825895]
[z = 2.133753440706549e-5, y = 4.306395138277019e-10], [vz = 6.945180030767258e6, vy = 99.52330157637408], [az = 1.205402362958235e10, ay = 243300.3216200198]
[z = 2.1344479587096257e-5, y = 4.307390371292783e-10], [vz = 6.945180030779304e6, vy = 99.5233015766172], [az = 1.204617794901238e10, ay = 243119.00880763994]
[z = 2.1351424767127036e-5, y = 4.308385604308549e-10], [vz = 6.945180030791342e6, vy = 99.52330157686013], [az = 1.2038339925803865e10, ay = 242937.8953521318]
[z = 2.135836994715783e-5, y = 4.3093808373243175e-10], [vz = 6.945180030803373e6, vy = 99.5233015771029], [az = 1.2030509549995289e10, ay = 242756.98096502502]
[z = 2.1365315127188632e-5, y = 4.3103760703400887e-10], [vz = 6.9451800308153955e6, vy = 99.52330157734548], [az = 1.2022686811641327e10, ay = 242576.26535836534]
[z = 2.137226030721945e-5, y = 4.311371303355862e-10], [vz = 6.9451800308274105e6, vy = 99.52330157758787], [az = 1.2014871700812838e10, ay = 242395.7482447141]
[z = 2.1379205487250276e-5, y = 4.312366536371638e-10], [vz = 6.945180030839417e6, vy = 99.52330157783008], [az = 1.200706420759679e10, ay = 242215.42933714628]
[z = 2.1386150667281116e-5, y = 4.3133617693874163e-10], [vz = 6.945180030851416e6, vy = 99.52330157807212], [az = 1.199926432209627e10, ay = 242035.30834925038]
[z = 2.1393095847311967e-5, y = 4.314357002403197e-10], [vz = 6.945180030863408e6, vy = 99.52330157831398], [az = 1.1991472034430405e10, ay = 241855.384995126]
[z = 2.140004102734283e-5, y = 4.31535223541898e-10], [vz = 6.945180030875391e6, vy = 99.52330157855565], [az = 1.1983687334734386e10, ay = 241675.65898938428]
[z = 2.1406986207373705e-5, y = 4.3163474684347656e-10], [vz = 6.945180030887367e6, vy = 99.52330157879715], [az = 1.1975910213159397e10, ay = 241496.1300471458]
[z = 2.1413931387404593e-5, y = 4.3173427014505534e-10], [vz = 6.945180030899336e6, vy = 99.52330157903846], [az = 1.1968140659872595e10, ay = 241316.79788403973]
[z = 2.142087656743549e-5, y = 4.3183379344663437e-10], [vz = 6.945180030911296e6, vy = 99.5233015792796], [az = 1.1960378665057085e10, ay = 241137.66221620276]
[z = 2.1427821747466402e-5, y = 4.3193331674821366e-10], [vz = 6.945180030923248e6, vy = 99.52330157952056], [az = 1.1952624218911865e10, ay = 240958.72276027806]
[z = 2.1434766927497324e-5, y = 4.3203284004979316e-10], [vz = 6.945180030935193e6, vy = 99.52330157976134], [az = 1.1944877311651842e10, ay = 240779.97923341443]
[z = 2.144171210752826e-5, y = 4.321323633513729e-10], [vz = 6.94518003094713e6, vy = 99.52330158000194], [az = 1.1937137933507767e10, ay = 240601.4313532649]
[z = 2.1448657287559208e-5, y = 4.3223188665295294e-10], [vz = 6.9451800309590595e6, vy = 99.52330158024236], [az = 1.1929406074726181e10, ay = 240423.0788379853]
[z = 2.1455602467590167e-5, y = 4.3233140995453316e-10], [vz = 6.945180030970981e6, vy = 99.52330158048261], [az = 1.1921681725569454e10, ay = 240244.92140623432]
[z = 2.146254764762114e-5, y = 4.3243093325611364e-10], [vz = 6.945180030982896e6, vy = 99.52330158072267], [az = 1.1913964876315693e10, ay = 240066.95877717156]
[z = 2.1469492827652122e-5, y = 4.325304565576944e-10], [vz = 6.945180030994802e6, vy = 99.52330158096257], [az = 1.1906255517258726e10, ay = 239889.19067045642]
[z = 2.1476438007683118e-5, y = 4.3262997985927533e-10], [vz = 6.9451800310067e6, vy = 99.52330158120228], [az = 1.1898553638708094e10, ay = 239711.61680624768]
[z = 2.1483383187714124e-5, y = 4.3272950316085653e-10], [vz = 6.9451800310185915e6, vy = 99.52330158144181], [az = 1.1890859230988993e10, ay = 239534.2369052017]
[z = 2.1490328367745144e-5, y = 4.32829026462438e-10], [vz = 6.945180031030474e6, vy = 99.52330158168117], [az = 1.188317228444227e10, ay = 239357.05068847234]
[z = 2.1497273547776174e-5, y = 4.3292854976401967e-10], [vz = 6.9451800310423495e6, vy = 99.52330158192035], [az = 1.1875492789424349e10, ay = 239180.0578777085]
[z = 2.1504218727807218e-5, y = 4.330280730656016e-10], [vz = 6.945180031054217e6, vy = 99.52330158215935], [az = 1.1867820736307259e10, ay = 239003.25819505434]
[z = 2.151116390783827e-5, y = 4.3312759636718373e-10], [vz = 6.945180031066078e6, vy = 99.52330158239818], [az = 1.1860156115478554e10, ay = 238826.6513631478]
[z = 2.151810908786934e-5, y = 4.3322711966876613e-10], [vz = 6.945180031077931e6, vy = 99.52330158263683], [az = 1.1852498917341314e10, ay = 238650.23710511942]
[z = 2.1525054267900417e-5, y = 4.333266429703488e-10], [vz = 6.945180031089775e6, vy = 99.5233015828753], [az = 1.1844849132314102e10, ay = 238474.01514459137]
[z = 2.1531999447931508e-5, y = 4.3342616627193164e-10], [vz = 6.945180031101612e6, vy = 99.52330158311361], [az = 1.1837206750830938e10, ay = 238297.98520567667]
[z = 2.153894462796261e-5, y = 4.3352568957351476e-10], [vz = 6.945180031113442e6, vy = 99.52330158335172], [az = 1.1829571763341255e10, ay = 238122.14701297734]
[z = 2.1545889807993724e-5, y = 4.3362521287509813e-10], [vz = 6.945180031125264e6, vy = 99.52330158358967], [az = 1.1821944160309898e10, ay = 237946.5002915848]
[z = 2.155283498802485e-5, y = 4.337247361766817e-10], [vz = 6.945180031137079e6, vy = 99.52330158382745], [az = 1.1814323932217066e10, ay = 237771.04476707734]
[z = 2.1559780168055987e-5, y = 4.3382425947826556e-10], [vz = 6.945180031148885e6, vy = 99.52330158406504], [az = 1.1806711069558298e10, ay = 237595.78016552003]
[z = 2.1566725348087136e-5, y = 4.339237827798496e-10], [vz = 6.945180031160684e6, vy = 99.52330158430246], [az = 1.179910556284444e10, ay = 237420.70621346333]
[z = 2.1573670528118298e-5, y = 4.340233060814339e-10], [vz = 6.945180031172476e6, vy = 99.52330158453971], [az = 1.1791507402601614e10, ay = 237245.82263794212]
[z = 2.158061570814947e-5, y = 4.3412282938301843e-10], [vz = 6.94518003118426e6, vy = 99.52330158477677], [az = 1.1783916579371185e10, ay = 237071.12916647483]
[z = 2.1587560888180656e-5, y = 4.342223526846032e-10], [vz = 6.945180031196036e6, vy = 99.52330158501367], [az = 1.1776333083709738e10, ay = 236896.62552706205]
[z = 2.1594506068211852e-5, y = 4.3432187598618823e-10], [vz = 6.9451800312078055e6, vy = 99.5233015852504], [az = 1.1768756906189056e10, ay = 236722.31144818617]
[z = 2.160145124824306e-5, y = 4.3442139928777347e-10], [vz = 6.945180031219566e6, vy = 99.52330158548695], [az = 1.1761188037396069e10, ay = 236548.1866588097]
[z = 2.160839642827428e-5, y = 4.3452092258935897e-10], [vz = 6.9451800312313195e6, vy = 99.52330158572332], [az = 1.1753626467932837e10, ay = 236374.25088837443]
[z = 2.161534160830551e-5, y = 4.3462044589094467e-10], [vz = 6.945180031243065e6, vy = 99.52330158595952], [az = 1.1746072188416527e10, ay = 236200.5038668006]
[z = 2.1622286788336752e-5, y = 4.3471996919253063e-10], [vz = 6.945180031254804e6, vy = 99.52330158619554], [az = 1.1738525189479368e10, ay = 236026.94532448586]
[z = 2.1629231968368006e-5, y = 4.3481949249411685e-10], [vz = 6.945180031266535e6, vy = 99.5233015864314], [az = 1.1730985461768644e10, ay = 235853.57499230417]
[z = 2.1636177148399273e-5, y = 4.349190157957033e-10], [vz = 6.945180031278258e6, vy = 99.52330158666709], [az = 1.1723452995946648e10, ay = 235680.3926016049]
[z = 2.164312232843055e-5, y = 4.3501853909728996e-10], [vz = 6.945180031289974e6, vy = 99.52330158690259], [az = 1.1715927782690643e10, ay = 235507.39788421144]
[z = 2.165006750846184e-5, y = 4.3511806239887686e-10], [vz = 6.945180031301683e6, vy = 99.52330158713792], [az = 1.1708409812692879e10, ay = 235334.59057242118]
[z = 2.1657012688493142e-5, y = 4.35217585700464e-10], [vz = 6.945180031313384e6, vy = 99.52330158737308], [az = 1.1700899076660507e10, ay = 235161.97039900333]
[z = 2.1663957868524457e-5, y = 4.3531710900205136e-10], [vz = 6.945180031325078e6, vy = 99.52330158760807], [az = 1.169339556531557e10, ay = 234989.53709719836]
[z = 2.1670903048555782e-5, y = 4.35416632303639e-10], [vz = 6.945180031336764e6, vy = 99.5233015878429], [az = 1.168589926939501e10, ay = 234817.29040071764]
[z = 2.167784822858712e-5, y = 4.355161556052268e-10], [vz = 6.945180031348443e6, vy = 99.52330158807754], [az = 1.1678410179650587e10, ay = 234645.23004374167]
[z = 2.168479340861847e-5, y = 4.356156789068149e-10], [vz = 6.945180031360114e6, vy = 99.52330158831202], [az = 1.1670928286848883e10, ay = 234473.35576091925]
[z = 2.1691738588649828e-5, y = 4.3571520220840317e-10], [vz = 6.945180031371778e6, vy = 99.52330158854633], [az = 1.166345358177126e10, ay = 234301.66728736678]
[z = 2.16986837686812e-5, y = 4.358147255099917e-10], [vz = 6.945180031383434e6, vy = 99.52330158878046], [az = 1.1655986055213839e10, ay = 234130.1643586671]
[z = 2.1705628948712582e-5, y = 4.359142488115805e-10], [vz = 6.945180031395083e6, vy = 99.52330158901441], [az = 1.1648525697987461e10, ay = 233958.84671086827]
[z = 2.1712574128743978e-5, y = 4.3601377211316953e-10], [vz = 6.945180031406725e6, vy = 99.52330158924819], [az = 1.1641072500917686e10, ay = 233787.7140804834]
[z = 2.1719519308775384e-5, y = 4.361132954147588e-10], [vz = 6.945180031418359e6, vy = 99.5233015894818], [az = 1.1633626454844719e10, ay = 233616.76620448843]
[z = 2.1726464488806804e-5, y = 4.362128187163483e-10], [vz = 6.945180031429986e6, vy = 99.52330158971525], [az = 1.1626187550623419e10, ay = 233446.00282032223]
[z = 2.1733409668838234e-5, y = 4.36312342017938e-10], [vz = 6.945180031441605e6, vy = 99.52330158994852], [az = 1.161875577912325e10, ay = 233275.42366588506]
