t;z;y;vz;vy;az;ay;KE;V
8.815e-15;7.491131625910514e-9;1.3599955006533882e-10;5.164161743052443e6;219035.7638671841;2.1933242370136088e21;-3.1575184526496225e21;8.87657146964766e-14;7.782421189720754e-14
8.816000000000001e-15;7.496295787653566e-9;1.3621858582920602e-10;5.166355067289456e6;215878.2454145345;2.1198611314993222e21;-2.440026592221586e21;8.883643385610569e-14;7.775382944364804e-14
8.817000000000001e-15;7.501462142720857e-9;1.3643446407462054e-10;5.168474928420955e6;213438.21882231292;1.9343415458648036e21;-1.8591287768670827e21;8.890574406617798e-14;7.768709153129893e-14
8.818000000000001e-15;7.506630617649277e-9;1.3664790229344284e-10;5.17040926996682e6;211579.09004544583;1.7003929295549877e21;-1.4108394868272304e21;8.896956520893267e-14;7.762690730605789e-14
8.819e-15;7.511801026919244e-9;1.3685948138348828e-10;5.172109662896375e6;210168.2505586186;1.455638650611548e21;-1.0737192667129518e21;8.902601889709526e-14;7.757443015035806e-14
8.82e-15;7.51697313658214e-9;1.370696496340469e-10;5.173565301546987e6;209094.53129190565;1.2189701717793846e21;-8.236152885964694e20;8.907455860805631e-14;7.752982357076814e-14
8.821e-15;7.522146701883687e-9;1.3727874416533881e-10;5.174784271718767e6;208270.91600330916;9.979964012380586e20;-6.39555229551388e20;8.911532761307541e-14;7.749277523503519e-14
8.822e-15;7.527321486155405e-9;1.3748701508134212e-10;5.175782268120005e6;207631.36077375777;7.94236681739293e20;-5.0517237951419135e20;8.914876470712699e-14;7.746279655321791e-14
8.823e-15;7.532497268423526e-9;1.3769464644211589e-10;5.176576504801744e6;207126.18839424357;6.062014134728562e20;-4.083767944933545e20;8.917538689962739e-14;7.743938187108174e-14
8.824000000000001e-15;7.537673844928328e-9;1.3790177263051012e-10;5.177182706215217e6;206717.81159975022;4.3104959552058615e20;-3.4055139695999314e20;8.919567893276072e-14;7.74220867997186e-14
8.825000000000001e-15;7.542851027634543e-9;1.3810849044210986e-10;5.177613755810738e6;206377.26020279023;2.6540525780711368e20;-2.9577081142450055e20;8.921004127203748e-14;7.741056386762631e-14
8.826000000000001e-15;7.548028641390354e-9;1.3831486770231264e-10;5.177879161068545e6;206081.48939136573;1.0570768103934506e20;-2.701947914647499e20;8.921876751596749e-14;7.740457769090044e-14
8.827000000000001e-15;7.553206520551423e-9;1.3852094919170402e-10;5.177984868749584e6;205811.29459990098;-5.168931295250865e19;-2.6165865481603613e20;8.922203487272362e-14;7.740401197361917e-14
8.828e-15;7.558384505420173e-9;1.3872676048630391e-10;5.1779331794366315e6;205549.63594508494;-2.1055312811170772e20;-2.694474782339914e20;8.92198987496379e-14;7.74088750800977e-14
8.829e-15;7.56356243859961e-9;1.38932310122249e-10;5.177722626308519e6;205280.18846685096;-3.748832061199026e20;-2.942428193841898e20;8.921228652741398e-14;7.741930795234247e-14
8.83e-15;7.568740161225918e-9;1.3913759031071586e-10;5.1773477431024e6;204985.94564746678;-5.490647328946018e20;-3.382484867561401e20;8.919898769008335e-14;7.743559660093165e-14
8.831e-15;7.57391750896902e-9;1.3934257625636333e-10;5.176798678369505e6;204647.69716071064;-7.380411377149355e20;-4.0552916592879154e20;8.9179638597678e-14;7.745819048992221e-14
8.832e-15;7.57909430764739e-9;1.3954722395352403e-10;5.17606063723179e6;204242.16799478183;-9.474691237698272e20;-5.026333347043983e20;8.915370099363746e-14;7.748772721394947e-14
8.833000000000001e-15;7.584270368284622e-9;1.3975146612151882e-10;5.175113168108021e6;203739.53466007742;-1.1837755961470456e21;-6.396228658432356e20;8.912043451960412e-14;7.752506207940814e-14
8.834000000000001e-15;7.58944548145273e-9;1.399552056561789e-10;5.1739293925118735e6;203099.91179423418;-1.4539268506623397e21;-8.316944580533524e20;8.907886616445762e-14;7.757129697590743e-14
8.835000000000001e-15;7.594619410845242e-9;1.4015830556797313e-10;5.172475465661211e6;202268.21733618082;-1.7644748624240218e21;-1.1016265412219874e21;8.902776592089676e-14;7.762779294618384e-14
8.836000000000001e-15;7.599791886310904e-9;1.403605737853093e-10;5.170710990798787e6;201166.59079495884;-2.118920940894209e21;-1.4832067987574639e21;8.89656526904656e-14;7.769612815061687e-14
8.837e-15;7.604962597301703e-9;1.4056174037610426e-10;5.168592069857893e6;199683.3839962014;-2.511406490500589e21;-2.0252106396914263e21;8.889088743922378e-14;7.777791379051544e-14
8.838e-15;7.61013118937156e-9;1.4076142376010047e-10;5.166080663367392e6;197658.17335650997;-2.9130896096959167e21;-2.7933242131884314e21;8.880197978282628e-14;7.787428331994684e-14
8.839e-15;7.615297270034927e-9;1.40959081933457e-10;5.163167573757696e6;194864.84914332154;-3.24649807717142e21;-3.8611748364796575e21;8.869836273698715e-14;7.798471357042762e-14
8.84e-15;7.620460437608684e-9;1.411539467826003e-10;5.159921075680524e6;191003.6743068419;-3.349450260452034e21;-5.268648225221709e21;8.85820626338017e-14;7.810472428708992e-14
8.841e-15;7.625620358684365e-9;1.4134495045690715e-10;5.156571625420072e6;185735.0260816202;-2.962817004523768e21;-6.916194784566472e21;8.846066020203315e-14;7.822247546456835e-14
8.842000000000001e-15;7.630776930309784e-9;1.4153068548298877e-10;5.153608808415548e6;178818.83129705372;-1.8431874915672048e21;-8.419763112957589e21;8.835079009949935e-14;7.831656822021028e-14
8.843000000000001e-15;7.635930539118199e-9;1.4170950431428582e-10;5.151765620923981e6;170399.06818409613;-6.59444203762332e19;-9.14771765879654e21;8.827791083197435e-14;7.836108433303117e-14
8.844000000000001e-15;7.641082304739123e-9;1.4187990338246992e-10;5.151699676503605e6;161251.35052529958;1.7966376690780128e21;-8.686518262894859e21;8.826557339126685e-14;7.834083489284061e-14
8.845e-15;7.646234004415627e-9;1.420411547329952e-10;5.153496314172683e6;152564.83226240473;3.0840837941117536e21;-7.287357849555161e21;8.831803145765975e-14;7.826368233026451e-14
8.846e-15;7.6513875007298e-9;1.421937195652576e-10;5.156580397966795e6;145277.47441284958;3.5890219255974865e21;-5.592724907886058e21;8.841646602565016e-14;7.815389462007173e-14
8.847e-15;7.656544081127766e-9;1.4233899703967045e-10;5.160169419892392e6;139684.74950496352;3.5183653558301654e21;-4.082526474767439e21;8.853419325118444e-14;7.803557188366604e-14
8.848e-15;7.661704250547658e-9;1.424786817891754e-10;5.163687785248222e6;135602.22303019607;3.160335144824759e21;-2.9204487030728677e21;8.865114271005527e-14;7.792381381117846e-14
8.849e-15;7.666867938332907e-9;1.426142840122056e-10;5.166848120393046e6;132681.7743271232;2.711330135594934e21;-2.0854949922721002e21;8.875701233200764e-14;7.782523456907684e-14
8.850000000000001e-15;7.6720347864533e-9;1.4274696578653272e-10;5.169559450528641e6;130596.27933485109;2.268700057192287e21;-1.5016439434606774e21;8.884830249916245e-14;7.774140332887519e-14
8.851000000000001e-15;7.677204345903828e-9;1.4287756206586757e-10;5.171828150585834e6;129094.63539139042;1.8694349853089548e21;-1.0958368815084046e21;8.892495770195222e-14;7.767158957113323e-14
8.852000000000001e-15;7.682376174054413e-9;1.4300665670125895e-10;5.173697585571143e6;127998.798509882;1.521443246448748e21;-8.127973800637328e20;8.898827975188903e-14;7.761427937705383e-14
8.853000000000001e-15;7.687549871639983e-9;1.4313465549976883e-10;5.175219028817591e6;127186.00112981828;1.2207617667363777e21;-6.141897528114285e20;8.903990434408316e-14;7.756786941368521e-14
8.854e-15;7.6927250906688e-9;1.4326184150089865e-10;5.176439790584328e6;126571.81137700684;9.595740872062638e20;-4.743132375448871e20;8.908137264553598e-14;7.753093709126045e-14
8.855e-15;7.697901530459385e-9;1.4338841331227566e-10;5.177399364671534e6;126097.49813946195;7.295299622953044e20;-3.76148989497105e20;8.911398441622379e-14;7.75023197610798e-14
8.856e-15;7.703078929824056e-9;1.4351451081041512e-10;5.17812889463383e6;125721.34914996485;5.229140233379391e20;-3.0849761933745265e20;8.913877008925288e-14;7.748111736772712e-14
8.857e-15;7.70825705871869e-9;1.436402321595651e-10;5.1786518086571675e6;125412.8515306274;3.3289621298569334e20;-2.640802487215185e20;8.915650636362208e-14;7.746667009540653e-14
8.858e-15;7.713435710527348e-9;1.4376564501109572e-10;5.178984704870153e6;125148.7712819059;1.5341504656161676e20;-2.3833585330680896e20;8.916774255890202e-14;7.745853286790889e-14
8.859000000000001e-15;7.718614695232218e-9;1.4389079378237763e-10;5.179138119916715e6;124910.43542859908;-2.107562689714438e19;-2.2869606200616655e20;8.917282430212244e-14;7.745645547194085e-14
8.860000000000001e-15;7.723793833352135e-9;1.4401570421780623e-10;5.179117044289818e6;124681.73936659291;-1.9591002096031138e20;-2.341942523193894e20;8.917190932725794e-14;7.7460371707484e-14
8.861000000000001e-15;7.728972950396424e-9;1.4414038595717284e-10;5.178921134268858e6;124447.54511427353;-3.765416989730708e20;-2.5533143466624834e20;8.916497331571866e-14;7.747039909879534e-14
8.862000000000001e-15;7.734151871530694e-9;1.4426483350228712e-10;5.178544592569885e6;124192.21367960727;-5.689089927613615e20;-2.941763112065098e20;8.915180457604373e-14;7.748685040922647e-14
8.863e-15;7.739330416123264e-9;1.4438902571596673e-10;5.177975683577123e6;123898.03736840076;-7.798525960712676e20;-3.5473040907516884e20;8.913198619647912e-14;7.751025862766021e-14
8.864e-15;7.744508391806842e-9;1.4451292375333514e-10;5.177195830981052e6;123543.3069593256;-1.0176029211589915e21;-4.436550938390752e20;8.910486369084569e-14;7.754141776493686e-14
8.865e-15;7.749685587637823e-9;1.4463646706029447e-10;5.176178228059893e6;123099.65186548652;-1.2923331947324464e21;-5.7155496319059467e20;8.90694955185621e-14;7.758144219292674e-14
8.866e-15;7.754861765865882e-9;1.4475956671215995e-10;5.17488589486516e6;122528.09690229593;-1.616698459043925e21;-7.551697347362938e20;8.902458391212274e-14;7.763184620191391e-14
8.867e-15;7.760036651760747e-9;1.4488209480906226e-10;5.173269196406116e6;121772.92716755964;-2.0060593411325808e21;-1.0210789571132696e21;8.896838603365481e-14;7.76946397974888e-14
8.868000000000001e-15;7.765209920957153e-9;1.450038677362298e-10;5.171263137064983e6;120751.84821044638;-2.4774845907858175e21;-1.4118758313711375e21;8.889861558476056e-14;7.777241807877541e-14
8.869000000000001e-15;7.770381184094219e-9;1.4512461958444024e-10;5.168785652474198e6;119339.97237907523;-3.045048719136702e21;-1.9960078850873214e21;8.881237580664102e-14;7.786836792456564e-14
8.870000000000001e-15;7.775549969746693e-9;1.4524395955681932e-10;5.165740603755061e6;117343.9644939879;-3.705107058868336e21;-2.8814310546948075e21;8.870624997705062e-14;7.798597362863365e-14
8.871e-15;7.780715710350449e-9;1.453613035213133e-10;5.162035496696192e6;114462.5334392931;-4.397390033097154e21;-4.226156968635142e21;8.857689358751842e-14;7.812786143014827e-14
8.872e-15;7.785877745847146e-9;1.4547576605475258e-10;5.157638106663095e6;110236.37647065795;-4.919680370792558e21;-6.211470840993562e21;8.842296467860717e-14;7.829256212656501e-14
8.873e-15;7.79103538395381e-9;1.4558600243122323e-10;5.152718426292302e6;104024.9056296644;-4.806059631565537e21;-8.876264742084873e21;8.825001348156047e-14;7.846747018291804e-14
8.874e-15;7.796188102380101e-9;1.456900273368529e-10;5.1479123666607365e6;95148.64088757953;-3.380252451944476e21;-1.1692416710582706e22;8.807965773311862e-14;7.861931585658697e-14
8.875e-15;7.801336014746762e-9;1.457851759777405e-10;5.144532114208792e6;83456.22417699682;-4.651318925961781e20;-1.3276778631365451e22;8.795712598243054e-14;7.869637179074623e-14
8.876e-15;7.806480546860971e-9;1.458686322019175e-10;5.144066982316196e6;70179.44554563137;2.7504720965139e21;-1.2464125323581782e22;8.793444878248357e-14;7.86628064170507e-14
8.877000000000001e-15;7.811624613843288e-9;1.4593881164746312e-10;5.14681745441271e6;57715.32022204959;4.7149256711467733e21;-9.867477791603503e21;8.802319506364049e-14;7.853575322568729e-14
8.878000000000001e-15;7.8167714312977e-9;1.4599652696768516e-10;5.151532380083857e6;47847.842430446086;5.165219534451037e21;-7.017255808264339e21;8.818106136473566e-14;7.836649191985415e-14
8.879000000000001e-15;7.821922963677784e-9;1.4604437481011562e-10;5.156697599618308e6;40830.58662218175;4.74155759449236e21;-4.76654761352009e21;8.835589793194438e-14;7.819729390430754e-14
8.88e-15;7.827079661277403e-9;1.460852053967378e-10;5.1614391572128e6;36064.03900866166;4.0268628025954376e21;-3.214977794850715e21;8.851723028485504e-14;7.804785216182732e-14
8.881e-15;7.832241100434615e-9;1.4612126943574645e-10;5.165466020015396e6;32849.06121381094;3.306977370110739e21;-2.1948192693113318e21;8.86546604346529e-14;7.792291555979393e-14
8.882e-15;7.83740656645463e-9;1.4615411849696026e-10;5.1687729973855065e6;30654.241944499612;2.6780430062420293e21;-1.5282948163094664e21;8.876774410204111e-14;7.782090731371313e-14
8.883e-15;7.842575339452015e-9;1.4618477273890475e-10;5.171451040391749e6;29125.947128190146;2.154741542676794e21;-1.0879677677461119e21;8.885944577622377e-14;7.773846816413915e-14
8.884e-15;7.847746790492406e-9;1.4621389868603294e-10;5.173605781934425e6;28037.979360444035;1.7244497631215868e21;-7.921713924557778e20;8.89333007355923e-14;7.767223633505389e-14
8.885000000000001e-15;7.85292039627434e-9;1.4624193666539337e-10;5.175330231697547e6;27245.807967988258;1.3686060716532627e21;-5.9023261082911297e20;8.899244929605202e-14;7.761938393949608e-14
8.886000000000001e-15;7.858095726506039e-9;1.4626918247336135e-10;5.1766988377692e6;26655.575357159145;1.0698285166672807e21;-4.507716976333491e20;8.903941627394824e-14;7.757768995161638e-14
8.887000000000001e-15;7.863272425343808e-9;1.4629583804871852e-10;5.177768666285868e6;26204.803659525795;8.136533474277774e20;-3.5418430436080176e20;8.907614211461109e-14;7.754546991771734e-14
8.888000000000001e-15;7.868450194010093e-9;1.4632204285237805e-10;5.178582319633296e6;25850.619355164992;5.884588895206725e20;-2.8811217180605078e20;8.910407783559487e-14;7.752147925920288e-14
8.889e-15;7.873628776329726e-9;1.4634789347173323e-10;5.1791707785228165e6;25562.507183358943;3.848869380963904e20;-2.447682606250414e20;8.912427962948261e-14;7.75048278189326e-14
8.89e-15;7.878807947108249e-9;1.463734559789166e-10;5.1795556654609125e6;25317.7389227339;1.9520288791146912e20;-2.1937027373637118e20;8.913748485467994e-14;7.749491482314511e-14
8.891e-15;7.88398750277371e-9;1.4639877371783934e-10;5.179750868348824e6;25098.36864899753;1.2715639684845396e19;-2.0924234267309444e20;8.914416675687953e-14;7.749138427483069e-14
8.892e-15;7.889167253642058e-9;1.4642387208648833e-10;5.179763583988509e6;24889.126306324437;-1.6873395551007185e20;-2.133394682899033e20;8.914456967098086e-14;7.749409867839357e-14
8.893e-15;7.894347017226047e-9;1.4644876121279467e-10;5.179594850032999e6;24675.786838034535;-3.552443999735486e20;-2.3206951526615758e20;8.913872688967791e-14;7.750312932762196e-14
